"Subject"	"Gender"	"Age_group"	"Condition"	"Game"	"Team"	"Phase"	"Time"	"Change"	"z.time"	"num.phase"
"248543"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test1"	1	0.00673550000000001	-1.6429617488763	-1.36021373639327
"248543"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test1"	2	0.088289625	-1.4604104434456	-1.36021373639327
"248543"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test1"	3	0.0530736875	-1.2778591380149	-1.36021373639327
"248543"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test1"	4	0.0248951875	-1.0953078325842	-1.36021373639327
"248543"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test1"	5	-0.07554625	-0.912756527153501	-1.36021373639327
"248543"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test1"	6	-0.119708375	-0.730205221722801	-1.36021373639327
"248543"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test1"	7	-0.1549425	-0.547653916292101	-1.36021373639327
"248543"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test1"	8	-0.117131875	-0.3651026108614	-1.36021373639327
"248543"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test1"	9	-0.08868059375	-0.1825513054307	-1.36021373639327
"248543"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test1"	10	-0.0519613125	0	-1.36021373639327
"248543"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test1"	11	-0.019816375	0.1825513054307	-1.36021373639327
"248543"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test1"	12	-0.033773625	0.3651026108614	-1.36021373639327
"248543"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test1"	13	-0.0189191875	0.547653916292101	-1.36021373639327
"248543"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test1"	14	-0.017063234375	0.730205221722801	-1.36021373639327
"248543"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test1"	15	0.01011965625	0.912756527153501	-1.36021373639327
"248543"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test1"	16	0.01636890625	1.0953078325842	-1.36021373639327
"248543"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test1"	17	0.00963040625	1.2778591380149	-1.36021373639327
"248543"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test1"	18	0.0072903125	1.4604104434456	-1.36021373639327
"248543"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test1"	19	-0.00915575	1.6429617488763	-1.36021373639327
"238433"	"female"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test2"	1	-0.016548	-1.6429617488763	-0.478593722064299
"238433"	"female"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test2"	2	-0.09368525	-1.4604104434456	-0.478593722064299
"238433"	"female"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test2"	3	-0.1302972375	-1.2778591380149	-0.478593722064299
"238433"	"female"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test2"	4	-0.123715225	-1.0953078325842	-0.478593722064299
"238433"	"female"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test2"	5	-0.1019937	-0.912756527153501	-0.478593722064299
"238433"	"female"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test2"	6	-0.0850635	-0.730205221722801	-0.478593722064299
"238433"	"female"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test2"	7	-0.074996675	-0.547653916292101	-0.478593722064299
"238433"	"female"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test2"	8	-0.03767965	-0.3651026108614	-0.478593722064299
"238433"	"female"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test2"	9	-0.0328951375	-0.1825513054307	-0.478593722064299
"238433"	"female"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test2"	10	-0.028110625	0	-0.478593722064299
"238433"	"female"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test2"	11	-0.047057625	0.1825513054307	-0.478593722064299
"238433"	"female"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test2"	12	-0.055185375	0.3651026108614	-0.478593722064299
"238433"	"female"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test2"	13	-0.04809925	0.547653916292101	-0.478593722064299
"238433"	"female"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test2"	14	-0.040002625	0.730205221722801	-0.478593722064299
"238433"	"female"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test2"	15	-0.03102025	0.912756527153501	-0.478593722064299
"238433"	"female"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test2"	16	-0.042934875	1.0953078325842	-0.478593722064299
"238433"	"female"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test2"	17	-0.04801075	1.2778591380149	-0.478593722064299
"238433"	"female"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test2"	18	-0.041148875	1.4604104434456	-0.478593722064299
"238433"	"female"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test2"	19	-0.020783	1.6429617488763	-0.478593722064299
"238433"	"female"	"5y"	"E1_help"	"Tower"	"Chr_Han"	"Test4"	1	0.00985750000000001	-1.6429617488763	0.403026292264673
"238433"	"female"	"5y"	"E1_help"	"Tower"	"Chr_Han"	"Test4"	2	-0.05993175	-1.4604104434456	0.403026292264673
"238433"	"female"	"5y"	"E1_help"	"Tower"	"Chr_Han"	"Test4"	3	-0.1018854375	-1.2778591380149	0.403026292264673
"238433"	"female"	"5y"	"E1_help"	"Tower"	"Chr_Han"	"Test4"	4	-0.059226625	-1.0953078325842	0.403026292264673
"238433"	"female"	"5y"	"E1_help"	"Tower"	"Chr_Han"	"Test4"	5	-0.052163	-0.912756527153501	0.403026292264673
"238433"	"female"	"5y"	"E1_help"	"Tower"	"Chr_Han"	"Test4"	6	-0.0422165	-0.730205221722801	0.403026292264673
"238433"	"female"	"5y"	"E1_help"	"Tower"	"Chr_Han"	"Test4"	7	-0.042315375	-0.547653916292101	0.403026292264673
"238433"	"female"	"5y"	"E1_help"	"Tower"	"Chr_Han"	"Test4"	8	-0.019665375	-0.3651026108614	0.403026292264673
"238433"	"female"	"5y"	"E1_help"	"Tower"	"Chr_Han"	"Test4"	9	-0.0218736875	-0.1825513054307	0.403026292264673
"238433"	"female"	"5y"	"E1_help"	"Tower"	"Chr_Han"	"Test4"	10	-0.023400625	0	0.403026292264673
"238433"	"female"	"5y"	"E1_help"	"Tower"	"Chr_Han"	"Test4"	11	-0.029560125	0.1825513054307	0.403026292264673
"238433"	"female"	"5y"	"E1_help"	"Tower"	"Chr_Han"	"Test4"	12	-0.031588375	0.3651026108614	0.403026292264673
"238433"	"female"	"5y"	"E1_help"	"Tower"	"Chr_Han"	"Test4"	13	-0.02750675	0.547653916292101	0.403026292264673
"238433"	"female"	"5y"	"E1_help"	"Tower"	"Chr_Han"	"Test4"	14	-0.021715125	0.730205221722801	0.403026292264673
"238433"	"female"	"5y"	"E1_help"	"Tower"	"Chr_Han"	"Test4"	15	-0.03246425	0.912756527153501	0.403026292264673
"238433"	"female"	"5y"	"E1_help"	"Tower"	"Chr_Han"	"Test4"	16	-0.057056875	1.0953078325842	0.403026292264673
"238433"	"female"	"5y"	"E1_help"	"Tower"	"Chr_Han"	"Test4"	17	-0.05710575	1.2778591380149	0.403026292264673
"238433"	"female"	"5y"	"E1_help"	"Tower"	"Chr_Han"	"Test4"	18	-0.020707875	1.4604104434456	0.403026292264673
"238433"	"female"	"5y"	"E1_help"	"Tower"	"Chr_Han"	"Test4"	19	-0.0137195	1.6429617488763	0.403026292264673
"238734"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	1	-0.043760375	-1.6429617488763	1.28464630659364
"238734"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	2	-0.011910375	-1.4604104434456	1.28464630659364
"238734"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	3	0.00535056249999998	-1.2778591380149	1.28464630659364
"238734"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	4	0.011038375	-1.0953078325842	1.28464630659364
"238734"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	5	0.0242885	-0.912756527153501	1.28464630659364
"238734"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	6	0.014660375	-0.730205221722801	1.28464630659364
"238734"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	7	0.0171445	-0.547653916292101	1.28464630659364
"238734"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	8	-0.010544125	-0.3651026108614	1.28464630659364
"238734"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	9	-0.002824375	-0.1825513054307	1.28464630659364
"238734"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	10	0.00713875000000001	0	1.28464630659364
"238734"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	11	0.00294	0.1825513054307	1.28464630659364
"238734"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	12	-0.021068875	0.3651026108614	1.28464630659364
"238734"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	13	-0.022750375	0.547653916292101	1.28464630659364
"238734"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	14	-0.021001	0.730205221722801	1.28464630659364
"238734"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	15	-0.0119795625	0.912756527153501	1.28464630659364
"238734"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	16	0.0021761875	1.0953078325842	1.28464630659364
"238734"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	17	0.015770125	1.2778591380149	1.28464630659364
"238734"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	18	0.0186801875	1.4604104434456	1.28464630659364
"238734"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	19	0.00719025	1.6429617488763	1.28464630659364
"247456"	"male"	"2y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	1	0.119585125	-1.6429617488763	1.28464630659364
"247456"	"male"	"2y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	2	0.072495875	-1.4604104434456	1.28464630659364
"247456"	"male"	"2y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	3	0.0226934375	-1.2778591380149	1.28464630659364
"247456"	"male"	"2y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	4	0.026422375	-1.0953078325842	1.28464630659364
"247456"	"male"	"2y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	5	0.012992125	-0.912756527153501	1.28464630659364
"247456"	"male"	"2y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	6	-0.0031145	-0.730205221722801	1.28464630659364
"247456"	"male"	"2y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	7	-0.00185062500000001	-0.547653916292101	1.28464630659364
"247456"	"male"	"2y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	8	0.00264875	-0.3651026108614	1.28464630659364
"247456"	"male"	"2y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	9	0.00221831250000001	-0.1825513054307	1.28464630659364
"247456"	"male"	"2y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	10	-0.008523125	0	1.28464630659364
"247456"	"male"	"2y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	11	-0.022543625	0.1825513054307	1.28464630659364
"247456"	"male"	"2y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	12	-0.022749375	0.3651026108614	1.28464630659364
"247456"	"male"	"2y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	13	-0.018592375	0.547653916292101	1.28464630659364
"247456"	"male"	"2y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	14	-0.0023415	0.730205221722801	1.28464630659364
"247456"	"male"	"2y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	15	-0.00336875	0.912756527153501	1.28464630659364
"247456"	"male"	"2y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	16	-0.0030315	1.0953078325842	1.28464630659364
"247456"	"male"	"2y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	17	-0.01566	1.2778591380149	1.28464630659364
"247456"	"male"	"2y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	18	-0.00409225	1.4604104434456	1.28464630659364
"247456"	"male"	"2y"	"Child_help"	"Deco"	"Chr_Han"	"Test3"	19	0.000601499999999998	1.6429617488763	1.28464630659364
"238463"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test2"	1	0.0107205	-1.6429617488763	-0.478593722064299
"238463"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test2"	2	0.00339924999999999	-1.4604104434456	-0.478593722064299
"238463"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test2"	3	0.028009	-1.2778591380149	-0.478593722064299
"238463"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test2"	4	0.02697	-1.0953078325842	-0.478593722064299
"238463"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test2"	5	0.0284655	-0.912756527153501	-0.478593722064299
"238463"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test2"	6	0.009811625	-0.730205221722801	-0.478593722064299
"238463"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test2"	7	-0.000262999999999999	-0.547653916292101	-0.478593722064299
"238463"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test2"	8	-0.00725875000000001	-0.3651026108614	-0.478593722064299
"238463"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test2"	9	-0.0076855	-0.1825513054307	-0.478593722064299
"238463"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test2"	10	-0.00811225	0	-0.478593722064299
"238463"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test2"	11	-0.002486875	0.1825513054307	-0.478593722064299
"238463"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test2"	12	-0.005416	0.3651026108614	-0.478593722064299
"238463"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test2"	13	-0.008499375	0.547653916292101	-0.478593722064299
"238463"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test2"	14	-0.011866875	0.730205221722801	-0.478593722064299
"238463"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test2"	15	-0.000298500000000007	0.912756527153501	-0.478593722064299
"238463"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test2"	16	0.00538912499999997	1.0953078325842	-0.478593722064299
"238463"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test2"	17	0.00307737500000002	1.2778591380149	-0.478593722064299
"238463"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test2"	18	-0.00313100000000001	1.4604104434456	-0.478593722064299
"238463"	"male"	"5y"	"Child_help"	"Deco"	"Chr_Han"	"Test2"	19	-0.051411	1.6429617488763	-0.478593722064299
"238463"	"male"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	1	0.0162605	-1.6429617488763	1.28464630659364
"238463"	"male"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	2	-0.03533725	-1.4604104434456	1.28464630659364
"238463"	"male"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	3	-0.0287755	-1.2778591380149	1.28464630659364
"238463"	"male"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	4	-0.024041	-1.0953078325842	1.28464630659364
"238463"	"male"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	5	-0.0502046428571429	-0.912756527153501	1.28464630659364
"238463"	"male"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	6	-0.0409342321428571	-0.730205221722801	1.28464630659364
"238463"	"male"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	7	-0.0408896785714286	-0.547653916292101	1.28464630659364
"238463"	"male"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	8	-0.03776625	-0.3651026108614	1.28464630659364
"238463"	"male"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	9	-0.01536525	-0.1825513054307	1.28464630659364
"238463"	"male"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	10	-0.03407225	0	1.28464630659364
"238463"	"male"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	11	-0.025518625	0.1825513054307	1.28464630659364
"238463"	"male"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	12	-0.02968325	0.3651026108614	1.28464630659364
"238463"	"male"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	13	-0.0036273749999999	0.547653916292101	1.28464630659364
"238463"	"male"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	14	0.00338487500000001	0.730205221722801	1.28464630659364
"238463"	"male"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	15	0.0034835	0.912756527153501	1.28464630659364
"238463"	"male"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	16	-0.00257687500000003	1.0953078325842	1.28464630659364
"238463"	"male"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	17	-0.00453612499999999	1.2778591380149	1.28464630659364
"238463"	"male"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	18	0.018815	1.4604104434456	1.28464630659364
"238463"	"male"	"5y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	19	0.018842	1.6429617488763	1.28464630659364
"238463"	"male"	"5y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	1	-0.0570988333333333	-1.6429617488763	0.403026292264673
"238463"	"male"	"5y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	2	-0.0627169166666667	-1.4604104434456	0.403026292264673
"238463"	"male"	"5y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	3	-0.036404	-1.2778591380149	0.403026292264673
"238463"	"male"	"5y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	4	-0.038037	-1.0953078325842	0.403026292264673
"238463"	"male"	"5y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	5	-0.0371355	-0.912756527153501	0.403026292264673
"238463"	"male"	"5y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	6	-0.047586375	-0.730205221722801	0.403026292264673
"238463"	"male"	"5y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	7	-0.048713625	-0.547653916292101	0.403026292264673
"238463"	"male"	"5y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	8	-0.046762	-0.3651026108614	0.403026292264673
"238463"	"male"	"5y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	9	-0.037420875	-0.1825513054307	0.403026292264673
"238463"	"male"	"5y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	10	-0.02807975	0	0.403026292264673
"238463"	"male"	"5y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	11	-0.015204375	0.1825513054307	0.403026292264673
"238463"	"male"	"5y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	12	-0.01504725	0.3651026108614	0.403026292264673
"238463"	"male"	"5y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	13	-0.015044375	0.547653916292101	0.403026292264673
"238463"	"male"	"5y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	14	-0.0269874583333334	0.730205221722801	0.403026292264673
"238463"	"male"	"5y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	15	-0.0239946666666667	0.912756527153501	0.403026292264673
"238463"	"male"	"5y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	16	-0.027160875	1.0953078325842	0.403026292264673
"238463"	"male"	"5y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	17	-0.032895125	1.2778591380149	0.403026292264673
"238463"	"male"	"5y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	18	-0.042526	1.4604104434456	0.403026292264673
"238463"	"male"	"5y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	19	-0.069192	1.6429617488763	0.403026292264673
"247474"	"female"	"2y"	"E1_help"	"Tower"	"Chr_Han"	"Test1"	1	0.097884	-1.6429617488763	-1.36021373639327
"247474"	"female"	"2y"	"E1_help"	"Tower"	"Chr_Han"	"Test1"	2	0.0725986666666667	-1.4604104434456	-1.36021373639327
"247474"	"female"	"2y"	"E1_help"	"Tower"	"Chr_Han"	"Test1"	3	0.0493976666666667	-1.2778591380149	-1.36021373639327
"247474"	"female"	"2y"	"E1_help"	"Tower"	"Chr_Han"	"Test1"	4	0.0218276666666667	-1.0953078325842	-1.36021373639327
"247474"	"female"	"2y"	"E1_help"	"Tower"	"Chr_Han"	"Test1"	5	0.0118823333333333	-0.912756527153501	-1.36021373639327
"247474"	"female"	"2y"	"E1_help"	"Tower"	"Chr_Han"	"Test1"	6	0.00887683333333334	-0.730205221722801	-1.36021373639327
"247474"	"female"	"2y"	"E1_help"	"Tower"	"Chr_Han"	"Test1"	7	0.028502	-0.547653916292101	-1.36021373639327
"247474"	"female"	"2y"	"E1_help"	"Tower"	"Chr_Han"	"Test1"	8	0.0148424166666667	-0.3651026108614	-1.36021373639327
"247474"	"female"	"2y"	"E1_help"	"Tower"	"Chr_Han"	"Test1"	9	0.00723995833333333	-0.1825513054307	-1.36021373639327
"247474"	"female"	"2y"	"E1_help"	"Tower"	"Chr_Han"	"Test1"	10	0.00813866666666667	0	-1.36021373639327
"247474"	"female"	"2y"	"E1_help"	"Tower"	"Chr_Han"	"Test1"	11	-0.000526833333333329	0.1825513054307	-1.36021373639327
"247474"	"female"	"2y"	"E1_help"	"Tower"	"Chr_Han"	"Test1"	12	0.0191058333333333	0.3651026108614	-1.36021373639327
"247474"	"female"	"2y"	"E1_help"	"Tower"	"Chr_Han"	"Test1"	13	0.0294861666666667	0.547653916292101	-1.36021373639327
"247474"	"female"	"2y"	"E1_help"	"Tower"	"Chr_Han"	"Test1"	14	0.0178000833333333	0.730205221722801	-1.36021373639327
"247474"	"female"	"2y"	"E1_help"	"Tower"	"Chr_Han"	"Test1"	15	-0.001449	0.912756527153501	-1.36021373639327
"247474"	"female"	"2y"	"E1_help"	"Tower"	"Chr_Han"	"Test1"	16	0.01636575	1.0953078325842	-1.36021373639327
"247474"	"female"	"2y"	"E1_help"	"Tower"	"Chr_Han"	"Test1"	17	0.0371061666666667	1.2778591380149	-1.36021373639327
"247474"	"female"	"2y"	"E1_help"	"Tower"	"Chr_Han"	"Test1"	18	0.0156265	1.4604104434456	-1.36021373639327
"247474"	"female"	"2y"	"E1_help"	"Tower"	"Chr_Han"	"Test1"	19	-0.000241000000000002	1.6429617488763	-1.36021373639327
"247474"	"female"	"2y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	1	-0.0125805	-1.6429617488763	1.28464630659364
"247474"	"female"	"2y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	2	0.0151426666666667	-1.4604104434456	1.28464630659364
"247474"	"female"	"2y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	3	0.0607396666666667	-1.2778591380149	1.28464630659364
"247474"	"female"	"2y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	4	0.0382759166666667	-1.0953078325842	1.28464630659364
"247474"	"female"	"2y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	5	0.0334368333333333	-0.912756527153501	1.28464630659364
"247474"	"female"	"2y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	6	0.0200093333333333	-0.730205221722801	1.28464630659364
"247474"	"female"	"2y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	7	0.01208575	-0.547653916292101	1.28464630659364
"247474"	"female"	"2y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	8	-0.00252108333333333	-0.3651026108614	1.28464630659364
"247474"	"female"	"2y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	9	-0.00558629166666667	-0.1825513054307	1.28464630659364
"247474"	"female"	"2y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	10	-0.000150333333333336	0	1.28464630659364
"247474"	"female"	"2y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	11	-0.0216378333333333	0.1825513054307	1.28464630659364
"247474"	"female"	"2y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	12	0.000104333333333331	0.3651026108614	1.28464630659364
"247474"	"female"	"2y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	13	0.0229351666666667	0.547653916292101	1.28464630659364
"247474"	"female"	"2y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	14	-0.000625416666666651	0.730205221722801	1.28464630659364
"247474"	"female"	"2y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	15	-0.031749	0.912756527153501	1.28464630659364
"247474"	"female"	"2y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	16	-0.02716825	1.0953078325842	1.28464630659364
"247474"	"female"	"2y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	17	-0.0196180833333333	1.2778591380149	1.28464630659364
"247474"	"female"	"2y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	18	-0.019142	1.4604104434456	1.28464630659364
"247474"	"female"	"2y"	"E1_help"	"Deco"	"Chr_Han"	"Test3"	19	-0.009829	1.6429617488763	1.28464630659364
"247474"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	1	0.093681	-1.6429617488763	0.403026292264673
"247474"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	2	0.0479254166666667	-1.4604104434456	0.403026292264673
"247474"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	3	0.0200436666666667	-1.2778591380149	0.403026292264673
"247474"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	4	0.0107691666666667	-1.0953078325842	0.403026292264673
"247474"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	5	0.0190273333333333	-0.912756527153501	0.403026292264673
"247474"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	6	0.0173288333333333	-0.730205221722801	0.403026292264673
"247474"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	7	0.002973	-0.547653916292101	0.403026292264673
"247474"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	8	0.000435166666666667	-0.3651026108614	0.403026292264673
"247474"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	9	0.00140120833333333	-0.1825513054307	0.403026292264673
"247474"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	10	-0.00203783333333333	0	0.403026292264673
"247474"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	11	0.00289841666666666	0.1825513054307	0.403026292264673
"247474"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	12	0.000520833333333335	0.3651026108614	0.403026292264673
"247474"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	13	0.00217616666666666	0.547653916292101	0.403026292264673
"247474"	"female"	"2y"	"Child_help"	"Tower"	"Chr_Han"	"Test4"	14	-0.00294641666666668	0.730205221722801	0.403026292264673
