"Dyad"	"Subject"	"Condition"	"Need"	"Side"	"Gender"	"Time"	"Change"	"helped"
"35"	"247608"	"inc"	"needy"	"left"	"male"	2	-0.0485691833333333	"not-helped"
"35"	"247608"	"inc"	"needy"	"left"	"male"	3	-0.06530584	"not-helped"
"35"	"247608"	"inc"	"needy"	"left"	"male"	4	-0.063757075	"not-helped"
"35"	"247608"	"inc"	"needy"	"left"	"male"	5	-0.04583855	"not-helped"
"35"	"247608"	"inc"	"needy"	"left"	"male"	6	-0.0074948	"not-helped"
"35"	"247608"	"inc"	"needy"	"left"	"male"	7	-0.0315983666666667	"not-helped"
"35"	"247608"	"inc"	"needy"	"left"	"male"	8	-0.0255637333333333	"not-helped"
"35"	"247608"	"inc"	"needy"	"left"	"male"	9	-0.0195291	"not-helped"
"35"	"247608"	"inc"	"needy"	"left"	"male"	10	-0.00659176666666667	"not-helped"
"35"	"247608"	"inc"	"needy"	"left"	"male"	11	-0.00846375000000003	"not-helped"
"35"	"247608"	"inc"	"needy"	"left"	"male"	12	-0.00742400000000001	"not-helped"
"35"	"247608"	"inc"	"needy"	"left"	"male"	13	-0.00495525000000001	"not-helped"
"35"	"247608"	"inc"	"needy"	"left"	"male"	14	-0.01483235	"not-helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	1	-0.0426284722222222	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	2	-0.0430616194444444	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	3	-0.0434947666666667	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	4	-0.08127155	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	5	-0.0849173333333333	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	6	-0.0892472	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	7	-0.0794095833333333	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	8	-0.0789606333333333	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	9	-0.08331835	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	10	-0.0855688833333333	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	11	-0.091348425	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	12	-0.0929821111111111	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	13	-0.0891547955555556	"helped"
"36"	"254505"	"inc"	"non-needy"	"left"	"male"	14	-0.0763434633333333	"helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	1	0.0671370333333333	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	2	0.0578990833333334	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	3	0.0595074666666667	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	4	0.0559264333333334	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	5	0.0363652333333333	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	6	0.00995810416666664	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	7	0.000102308333333342	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	8	-0.00151843333333333	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	9	-0.00390767499999999	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	10	-0.00629691666666668	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	11	-0.0144552166666667	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	12	-0.0161663291666667	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	13	-0.0178774416666667	"not-helped"
"36"	"247606"	"inc"	"needy"	"right"	"male"	14	-0.00928803333333333	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	1	-0.00999021249999999	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	2	0.005505725	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	3	0.0221605333333333	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	4	0.0106976	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	5	-0.0110448333333333	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	6	-0.008779425	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	7	-0.0018355	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	8	0.025404975	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	9	0.0249734	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	10	0.0112009225	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	11	0.0123345	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	12	0.0251605	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	13	0.024763875	"not-helped"
"37"	"244451"	"inc"	"needy"	"right"	"male"	14	0.02802875	"not-helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	1	0.0353206666666667	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	2	0.04751375	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	3	0.0561943333333333	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	4	0.0407739444444444	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	5	0.0100055555555555	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	6	-0.00276997222222225	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	7	-0.016895	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	8	0.00373266666666667	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	9	0.0361248333333333	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	10	0.0447982083333333	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	11	0.04016525	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	12	0.0388100833333333	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	13	0.0335915833333333	"helped"
"37"	"244887"	"inc"	"non-needy"	"left"	"male"	14	0.0268923	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	1	0.0472283333333333	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	2	0.040745	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	3	0.0229466666666667	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	4	0.0152358333333333	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	5	0.00871166666666666	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	6	0.00957881944444444	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	7	0.00757930555555555	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	8	0.0068511111111111	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	9	0.00567458333333332	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	10	-0.000703458333333337	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	11	-0.00146366666666665	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	12	0.0140346666666667	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	13	0.0309303333333333	"helped"
"38"	"254034"	"inc"	"non-needy"	"right"	"female"	14	0.0193171666666666	"helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	1	-0.0406754166666666	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	2	-0.0476766666666666	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	3	-0.0363025	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	4	-0.02961625	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	5	-0.0199283333333333	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	6	-0.0179183333333333	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	7	-0.0117475	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	8	-0.00712416666666671	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	9	-0.00434416666666673	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	10	0.0173425	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	11	0.0066316666666667	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	12	-0.0125208333333333	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	13	-0.00580499999999998	"not-helped"
"38"	"248557"	"inc"	"needy"	"left"	"female"	14	0.00479083333333333	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	1	-0.0352716666666666	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	2	-0.0254633333333333	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	3	-0.0101666666666667	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	4	-0.0155695833333333	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	5	-0.0175225	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	6	-0.00705333333333333	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	7	-0.00466583333333337	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	8	0.0105733333333334	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	9	0.0118654166666667	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	10	-0.00141250000000001	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	11	-0.00184000000000001	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	12	-0.0071725	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	13	-0.0148566666666667	"not-helped"
"39"	"254038"	"con"	"non-needy"	"right"	"male"	14	-0.00143333333333334	"not-helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	1	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	2	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	3	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	4	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	5	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	6	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	7	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	8	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	9	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	10	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	11	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	12	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	13	NA	"helped"
"39"	"243906"	"con"	"needy"	"left"	"male"	14	NA	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	1	-0.0497520185185185	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	2	-0.0370069675925926	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	3	-0.0242619166666667	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	4	-0.0271066666666667	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	5	-0.0136894166666667	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	6	-0.00779916666666668	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	7	0.000820624999999992	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	8	0.017745	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	9	0.043106875	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	10	0.0518134166666667	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	11	0.0230343333333333	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	12	-0.000355749999999995	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	13	0.0140133333333333	"helped"
"40"	"253786"	"con"	"needy"	"left"	"male"	14	0.0266586666666667	"helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	1	0.0197649166666667	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	2	0.00712158333333333	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	3	-0.0248303333333333	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	4	-0.0166425	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	5	-0.00845466666666667	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	6	0.01634	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	7	0.018526	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	8	0.01831375	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	9	0.0126386666666667	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	10	-0.000609333333333337	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	11	0.00446375	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	12	0.00954499999999999	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	13	-0.000802666666666653	"not-helped"
"40"	"243210"	"con"	"non-needy"	"right"	"male"	14	-0.0102793333333333	"not-helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	1	0.0251905833333333	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	2	0.0267447083333334	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	3	0.011148	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	4	0.000579625	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	5	0.00301458333333332	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	6	0.00787083333333333	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	7	0.0225879166666667	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	8	0.00406833333333334	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	9	-0.00395766666666664	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	10	-0.017874	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	11	0.00162424999999997	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	12	-0.0174421666666667	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	13	-0.00805491666666668	"helped"
"41"	"246223"	"inc"	"non-needy"	"left"	"male"	14	0.0207006666666667	"helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	1	0.045574	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	2	0.0494696666666666	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	3	0.0503286666666666	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	4	0.0375093333333334	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	5	0.0430033333333333	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	6	0.06384175	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	7	0.0580835	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	8	0.0487110833333333	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	9	0.057742	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	10	0.0496679166666667	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	11	0.0616621875	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	12	0.0684972916666667	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	13	0.0530003958333333	"not-helped"
"41"	"253791"	"inc"	"needy"	"right"	"male"	14	0.0518305	"not-helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	1	0.01684425	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	2	0.002615125	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	3	0.0194765	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	4	0.019717375	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	5	0.025447	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	6	0.016628075	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	7	-0.00788710000000001	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	8	0.0234595	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	9	0.00448475	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	10	-0.024182875	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	11	-0.0589253749999999	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	12	-0.0761205	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	13	-0.106684	"helped"
"47"	"251221"	"inc"	"non-needy"	"left"	"female"	14	-0.1281085	"helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	1	0.00748352000000001	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	2	0.0176735483333333	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	3	0.00551691	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	4	-0.0119138166666667	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	5	-0.0258887333333333	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	6	-0.0408312	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	7	-0.0425599166666667	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	8	-0.100437	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	9	-0.0331635166666668	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	10	0.0254181166666667	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	11	0.0243236666666667	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	12	0.03576825	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	13	0.0490791666666667	"not-helped"
"47"	"254653"	"inc"	"needy"	"right"	"female"	14	0.0518210666666667	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	1	-0.00647194444444449	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	2	0.00491208333333332	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	3	0.0179783333333334	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	4	0.0204838888888889	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	5	0.0171611111111111	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	6	-0.0282500000000001	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	7	-0.0741033333333333	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	8	-0.0854816666666666	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	9	-0.0908533333333333	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	10	-0.0997999999999999	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	11	-0.0796074999999999	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	12	-0.0610333333333333	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	13	-0.0424591666666667	"not-helped"
"48"	"251216"	"con"	"non-needy"	"right"	"male"	14	-0.0200433333333333	"not-helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	1	0.0110233333333333	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	2	0.0296216666666667	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	3	0.00904416666666666	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	4	-0.00372291666666669	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	5	-0.01649	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	6	-0.00087000000000001	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	7	0.0118141666666667	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	8	0.00904750000000001	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	9	-0.00870500000000005	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	10	-0.03083	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	11	-0.003855	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	12	-0.0155866666666667	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	13	0.00601499999999999	"helped"
"48"	"243335"	"con"	"needy"	"left"	"male"	14	-0.000596666666666662	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	1	-0.0527933333333334	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	2	-0.0327445238095238	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	3	-0.0181740476190476	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	4	-0.00367940476190479	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	5	0.0178585714285714	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	6	0.0280690476190476	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	7	0.0372095238095238	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	8	0.031435	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	9	0.022545	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	10	0.0116133333333333	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	11	0.00152833333333333	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	12	-0.009075	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	13	-0.033745	"helped"
"49"	"251191"	"inc"	"non-needy"	"left"	"female"	14	-0.0293533333333333	"helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	1	-0.0456566666666667	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	2	-0.04724375	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	3	-0.0450541666666666	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	4	-0.0265291666666667	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	5	-0.00974916666666667	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	6	-0.00263958333333333	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	7	0.000161666666666643	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	8	0.0116641666666666	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	9	0.0205233333333333	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	10	0.0121557638888889	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	11	0.00601819444444446	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	12	-0.00751194444444445	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	13	-0.01618875	"not-helped"
"49"	"254656"	"inc"	"needy"	"right"	"female"	14	-0.0229966666666667	"not-helped"
